Entity,Code,Day,people_fully_vaccinated_per_hundred,145609-annotations
Argentina,ARG,2021-08-14,21.54,
Argentina,ARG,2021-08-15,22,
Argentina,ARG,2021-08-16,22.29,
Argentina,ARG,2021-08-17,22.49,
Argentina,ARG,2021-08-18,22.91,
Argentina,ARG,2021-08-19,23.65,
Argentina,ARG,2021-08-20,24.45,
Argentina,ARG,2021-08-21,25.17,
Argentina,ARG,2021-08-22,25.71,
Argentina,ARG,2021-08-23,26.14,
Argentina,ARG,2021-08-24,26.76,
Argentina,ARG,2021-08-25,27.49,
Argentina,ARG,2021-08-26,28.32,
Argentina,ARG,2021-08-27,29.1,
Argentina,ARG,2021-08-28,29.87,
Argentina,ARG,2021-08-29,30.42,
Argentina,ARG,2021-08-30,30.99,
Argentina,ARG,2021-08-31,31.55,
Argentina,ARG,2021-09-01,32.42,
Argentina,ARG,2021-09-02,33.16,
Argentina,ARG,2021-09-03,34.01,
Argentina,ARG,2021-09-04,34.64,
Argentina,ARG,2021-09-05,35.29,
Argentina,ARG,2021-09-06,35.79,
Argentina,ARG,2021-09-07,36.72,
Argentina,ARG,2021-09-08,37.36,
Argentina,ARG,2021-09-09,38.08,
Argentina,ARG,2021-09-10,38.77,
Argentina,ARG,2021-09-11,39.49,
Argentina,ARG,2021-09-12,39.88,
Argentina,ARG,2021-09-13,40.07,
Argentina,ARG,2021-09-14,40.53,
Argentina,ARG,2021-09-15,41.09,
Argentina,ARG,2021-09-16,41.82,
Argentina,ARG,2021-09-17,42.54,
Argentina,ARG,2021-09-18,43.03,
Argentina,ARG,2021-09-19,43.51,
Argentina,ARG,2021-09-20,43.88,
Argentina,ARG,2021-09-21,44.46,
Argentina,ARG,2021-09-22,45.18,
Argentina,ARG,2021-09-23,45.7,
Argentina,ARG,2021-09-24,46.05,
Argentina,ARG,2021-09-25,46.52,
Argentina,ARG,2021-09-26,46.79,
Argentina,ARG,2021-09-27,47.03,
Argentina,ARG,2021-09-28,47.44,
Argentina,ARG,2021-09-29,47.97,
Argentina,ARG,2021-09-30,48.43,
Argentina,ARG,2021-10-01,48.98,
Argentina,ARG,2021-10-02,49.53,
Argentina,ARG,2021-10-03,49.9,
Argentina,ARG,2021-10-04,50.18,
Argentina,ARG,2021-10-05,50.49,
Argentina,ARG,2021-10-06,50.85,
Argentina,ARG,2021-10-07,51.27,
Argentina,ARG,2021-10-08,51.67,
Argentina,ARG,2021-10-09,51.91,
Argentina,ARG,2021-10-10,52.22,
Argentina,ARG,2021-10-11,52.47,
Armenia,ARM,2021-06-20,0.4,
Armenia,ARM,2021-06-27,0.55,
Armenia,ARM,2021-07-11,1.03,
Armenia,ARM,2021-07-18,1.23,
Armenia,ARM,2021-07-25,1.48,
Armenia,ARM,2021-08-01,1.74,
Armenia,ARM,2021-08-08,2.1,
Armenia,ARM,2021-08-15,2.55,
Armenia,ARM,2021-08-22,2.88,
Armenia,ARM,2021-08-29,3.32,
Armenia,ARM,2021-09-05,3.64,
Armenia,ARM,2021-09-12,4.06,
Armenia,ARM,2021-09-19,4.36,
Armenia,ARM,2021-09-26,4.85,
Armenia,ARM,2021-10-11,5.73,
Aruba,ABW,2021-03-29,9.48,
Aruba,ABW,2021-04-10,11.1,
Aruba,ABW,2021-04-12,11.13,
Aruba,ABW,2021-04-13,11.22,
Aruba,ABW,2021-04-14,11.33,
Aruba,ABW,2021-04-15,11.72,
Aruba,ABW,2021-04-16,12.12,
Aruba,ABW,2021-04-17,12.88,
Aruba,ABW,2021-04-18,12.89,
Aruba,ABW,2021-04-19,13.91,
Aruba,ABW,2021-04-20,15.33,
Aruba,ABW,2021-04-21,16.72,
Aruba,ABW,2021-04-22,17.9,
Aruba,ABW,2021-04-23,18.55,
Aruba,ABW,2021-04-24,18.59,
Aruba,ABW,2021-04-25,18.6,
Aruba,ABW,2021-04-26,18.77,
Aruba,ABW,2021-04-28,19.46,
Aruba,ABW,2021-04-29,20.29,
Aruba,ABW,2021-04-30,21.04,
Aruba,ABW,2021-05-03,21.56,
Aruba,ABW,2021-05-04,22.21,
Aruba,ABW,2021-05-05,22.52,
Aruba,ABW,2021-05-06,22.56,
Aruba,ABW,2021-05-07,22.98,
Aruba,ABW,2021-05-08,23.28,
Aruba,ABW,2021-05-10,23.89,
Aruba,ABW,2021-05-11,24.8,
Aruba,ABW,2021-05-12,25.79,
Aruba,ABW,2021-05-13,26.6,
Aruba,ABW,2021-05-14,28.19,
Aruba,ABW,2021-05-15,29.03,
Aruba,ABW,2021-05-17,30.85,
Aruba,ABW,2021-05-18,33.01,
Aruba,ABW,2021-05-19,34.82,
Aruba,ABW,2021-05-20,36.35,
Aruba,ABW,2021-05-21,37.93,
Aruba,ABW,2021-05-22,40.48,
Aruba,ABW,2021-05-23,44.06,
Aruba,ABW,2021-05-24,44.97,
Aruba,ABW,2021-05-25,45.93,
Aruba,ABW,2021-05-26,46.1,
Aruba,ABW,2021-05-27,46.47,
Aruba,ABW,2021-05-28,47.02,
Aruba,ABW,2021-05-29,47.34,
Aruba,ABW,2021-05-31,47.62,
Aruba,ABW,2021-06-01,47.91,
Aruba,ABW,2021-06-02,48.22,
Aruba,ABW,2021-06-03,49.03,
Aruba,ABW,2021-06-04,49.04,
Aruba,ABW,2021-06-06,49.04,
Aruba,ABW,2021-06-07,49.3,
Aruba,ABW,2021-06-08,49.65,
Aruba,ABW,2021-06-09,49.96,
Aruba,ABW,2021-06-10,50.24,
Aruba,ABW,2021-06-11,50.52,
Aruba,ABW,2021-06-12,51.7,
Aruba,ABW,2021-06-14,51.95,
Aruba,ABW,2021-06-15,52.18,
Aruba,ABW,2021-06-16,52.44,
Aruba,ABW,2021-06-17,52.71,
Aruba,ABW,2021-06-18,52.98,
Aruba,ABW,2021-06-20,53.2,
Aruba,ABW,2021-06-21,53.47,
Aruba,ABW,2021-06-22,53.48,
Aruba,ABW,2021-06-23,53.86,
Aruba,ABW,2021-06-24,54.12,
Aruba,ABW,2021-06-27,54.12,
Aruba,ABW,2021-06-28,54.5,
Aruba,ABW,2021-06-29,54.83,
Aruba,ABW,2021-06-30,55.44,
Aruba,ABW,2021-07-01,55.53,
Aruba,ABW,2021-07-02,55.88,
Aruba,ABW,2021-07-05,56.28,
Aruba,ABW,2021-07-06,56.61,
Aruba,ABW,2021-07-07,56.89,
Aruba,ABW,2021-07-08,57.15,
Aruba,ABW,2021-07-09,57.5,
Aruba,ABW,2021-07-10,57.61,
Aruba,ABW,2021-07-12,57.83,
Aruba,ABW,2021-07-13,58,
Aruba,ABW,2021-07-14,58.23,
Aruba,ABW,2021-07-15,58.49,
Aruba,ABW,2021-07-16,58.51,
Aruba,ABW,2021-07-19,58.87,
Aruba,ABW,2021-07-20,58.87,
Aruba,ABW,2021-07-21,59.08,
Aruba,ABW,2021-07-22,59.29,
Aruba,ABW,2021-07-23,59.33,
Aruba,ABW,2021-07-26,59.55,
Aruba,ABW,2021-07-27,59.76,
Aruba,ABW,2021-07-28,59.99,
Aruba,ABW,2021-07-29,60.21,
Aruba,ABW,2021-07-30,60.46,
Aruba,ABW,2021-07-31,61.31,
Aruba,ABW,2021-08-01,61.31,
Aruba,ABW,2021-08-02,61.45,
Aruba,ABW,2021-08-03,61.76,
Aruba,ABW,2021-08-04,61.82,
Aruba,ABW,2021-08-05,61.94,
Aruba,ABW,2021-08-06,62.11,
Aruba,ABW,2021-08-09,62.28,
Aruba,ABW,2021-08-10,62.42,
Aruba,ABW,2021-08-11,62.65,
Aruba,ABW,2021-08-12,62.76,
Aruba,ABW,2021-08-13,62.99,
Aruba,ABW,2021-08-16,63.21,
Aruba,ABW,2021-08-17,63.48,
Aruba,ABW,2021-08-18,63.66,
Aruba,ABW,2021-08-19,63.82,
Aruba,ABW,2021-08-20,63.9,
Aruba,ABW,2021-08-22,64.05,
Aruba,ABW,2021-08-23,64.1,
Aruba,ABW,2021-08-24,64.14,
Aruba,ABW,2021-08-25,64.2,
Aruba,ABW,2021-08-26,64.28,
Aruba,ABW,2021-08-27,64.39,
Aruba,ABW,2021-08-29,64.48,
Aruba,ABW,2021-08-30,64.51,
Aruba,ABW,2021-08-31,64.89,
Aruba,ABW,2021-09-01,65.1,
Aruba,ABW,2021-09-02,65.24,
Aruba,ABW,2021-09-03,65.35,
Aruba,ABW,2021-09-06,65.66,
Aruba,ABW,2021-09-07,65.7,
Aruba,ABW,2021-09-08,65.89,
Aruba,ABW,2021-09-09,66.06,
Aruba,ABW,2021-09-10,66.23,
Aruba,ABW,2021-09-11,66.69,
Aruba,ABW,2021-09-12,67.96,
Aruba,ABW,2021-09-13,67.96,
Aruba,ABW,2021-09-14,68.26,
Aruba,ABW,2021-09-15,68.61,
Aruba,ABW,2021-09-16,68.88,
Aruba,ABW,2021-09-20,69.03,
Aruba,ABW,2021-09-21,69.22,
Aruba,ABW,2021-09-22,69.23,
Aruba,ABW,2021-09-23,69.37,
Aruba,ABW,2021-09-24,69.47,
Aruba,ABW,2021-09-25,69.49,
Aruba,ABW,2021-09-26,69.51,
Aruba,ABW,2021-09-27,69.56,
Aruba,ABW,2021-09-28,69.66,
Aruba,ABW,2021-09-29,69.73,
Aruba,ABW,2021-09-30,69.78,
Aruba,ABW,2021-10-01,69.87,
Aruba,ABW,2021-10-02,69.87,
Aruba,ABW,2021-10-04,70.01,
Aruba,ABW,2021-10-05,70.15,
Aruba,ABW,2021-10-06,70.31,
Aruba,ABW,2021-10-07,70.44,
Aruba,ABW,2021-10-08,70.52,
Aruba,ABW,2021-10-09,70.52,
Aruba,ABW,2021-10-10,70.59,
Asia,,2021-01-04,0,"Data for China added, June 10"
Asia,,2021-01-05,0,"Data for China added, June 10"
Asia,,2021-01-06,0,"Data for China added, June 10"
Asia,,2021-01-07,0,"Data for China added, June 10"
Asia,,2021-01-08,0,"Data for China added, June 10"
Asia,,2021-01-09,0,"Data for China added, June 10"
Asia,,2021-01-10,0.01,"Data for China added, June 10"
Asia,,2021-01-11,0.01,"Data for China added, June 10"
Asia,,2021-01-12,0.01,"Data for China added, June 10"
Asia,,2021-01-13,0.01,"Data for China added, June 10"
Asia,,2021-01-14,0.01,"Data for China added, June 10"
Asia,,2021-01-15,0.01,"Data for China added, June 10"
Asia,,2021-01-16,0.01,"Data for China added, June 10"
Asia,,2021-01-17,0.01,"Data for China added, June 10"
Asia,,2021-01-18,0.02,"Data for China added, June 10"
Asia,,2021-01-19,0.02,"Data for China added, June 10"
Asia,,2021-01-20,0.02,"Data for China added, June 10"
Asia,,2021-01-21,0.02,"Data for China added, June 10"
Asia,,2021-01-22,0.03,"Data for China added, June 10"
Asia,,2021-01-23,0.03,"Data for China added, June 10"
Asia,,2021-01-24,0.03,"Data for China added, June 10"
Asia,,2021-01-25,0.03,"Data for China added, June 10"
Asia,,2021-01-26,0.04,"Data for China added, June 10"
Asia,,2021-01-27,0.04,"Data for China added, June 10"
Asia,,2021-01-28,0.04,"Data for China added, June 10"
Asia,,2021-01-29,0.04,"Data for China added, June 10"
Asia,,2021-01-30,0.04,"Data for China added, June 10"
Asia,,2021-01-31,0.05,"Data for China added, June 10"
Asia,,2021-02-01,0.05,"Data for China added, June 10"
Asia,,2021-02-02,0.05,"Data for China added, June 10"
Asia,,2021-02-03,0.05,"Data for China added, June 10"
Asia,,2021-02-04,0.05,"Data for China added, June 10"
Asia,,2021-02-05,0.05,"Data for China added, June 10"
Asia,,2021-02-06,0.05,"Data for China added, June 10"
Asia,,2021-02-07,0.05,"Data for China added, June 10"
Asia,,2021-02-08,0.06,"Data for China added, June 10"
Asia,,2021-02-09,0.06,"Data for China added, June 10"
Asia,,2021-02-10,0.06,"Data for China added, June 10"
Asia,,2021-02-11,0.06,"Data for China added, June 10"
Asia,,2021-02-12,0.07,"Data for China added, June 10"
Asia,,2021-02-13,0.08,"Data for China added, June 10"
Asia,,2021-02-14,0.08,"Data for China added, June 10"
Asia,,2021-02-15,0.09,"Data for China added, June 10"
Asia,,2021-02-16,0.09,"Data for China added, June 10"
Asia,,2021-02-17,0.1,"Data for China added, June 10"
Asia,,2021-02-18,0.11,"Data for China added, June 10"
Asia,,2021-02-19,0.12,"Data for China added, June 10"
Asia,,2021-02-20,0.13,"Data for China added, June 10"
Asia,,2021-02-21,0.13,"Data for China added, June 10"
Asia,,2021-02-22,0.14,"Data for China added, June 10"
Asia,,2021-02-23,0.19,"Data for China added, June 10"
Asia,,2021-02-24,0.2,"Data for China added, June 10"
Asia,,2021-02-25,0.21,"Data for China added, June 10"
Asia,,2021-02-26,0.22,"Data for China added, June 10"
Asia,,2021-02-27,0.23,"Data for China added, June 10"
Asia,,2021-02-28,0.23,"Data for China added, June 10"
Asia,,2021-03-01,0.24,"Data for China added, June 10"
Asia,,2021-03-02,0.25,"Data for China added, June 10"
Asia,,2021-03-03,0.26,"Data for China added, June 10"
Asia,,2021-03-04,0.27,"Data for China added, June 10"
Asia,,2021-03-05,0.28,"Data for China added, June 10"
Asia,,2021-03-06,0.29,"Data for China added, June 10"
Asia,,2021-03-07,0.3,"Data for China added, June 10"
Asia,,2021-03-08,0.3,"Data for China added, June 10"
Asia,,2021-03-09,0.32,"Data for China added, June 10"
Asia,,2021-03-10,0.33,"Data for China added, June 10"
Asia,,2021-03-11,0.33,"Data for China added, June 10"
Asia,,2021-03-12,0.35,"Data for China added, June 10"
Asia,,2021-03-13,0.36,"Data for China added, June 10"
Asia,,2021-03-14,0.36,"Data for China added, June 10"
Asia,,2021-03-15,0.38,"Data for China added, June 10"
Asia,,2021-03-16,0.41,"Data for China added, June 10"
Asia,,2021-03-17,0.43,"Data for China added, June 10"
Asia,,2021-03-18,0.44,"Data for China added, June 10"
Asia,,2021-03-19,0.47,"Data for China added, June 10"
Asia,,2021-03-20,0.48,"Data for China added, June 10"
Asia,,2021-03-21,0.48,"Data for China added, June 10"
Asia,,2021-03-22,0.5,"Data for China added, June 10"
Asia,,2021-03-23,0.52,"Data for China added, June 10"
Asia,,2021-03-24,0.53,"Data for China added, June 10"
Asia,,2021-03-25,0.55,"Data for China added, June 10"
Asia,,2021-03-26,0.56,"Data for China added, June 10"
Asia,,2021-03-27,0.57,"Data for China added, June 10"
Asia,,2021-03-28,0.57,"Data for China added, June 10"
Asia,,2021-03-29,0.58,"Data for China added, June 10"
Asia,,2021-03-30,0.59,"Data for China added, June 10"
Asia,,2021-03-31,0.61,"Data for China added, June 10"
Asia,,2021-04-01,0.63,"Data for China added, June 10"
Asia,,2021-04-02,0.64,"Data for China added, June 10"
Asia,,2021-04-03,0.65,"Data for China added, June 10"
Asia,,2021-04-04,0.66,"Data for China added, June 10"
Asia,,2021-04-05,0.68,"Data for China added, June 10"
Asia,,2021-04-06,0.7,"Data for China added, June 10"
Asia,,2021-04-07,0.71,"Data for China added, June 10"
Asia,,2021-04-08,0.73,"Data for China added, June 10"
Asia,,2021-04-09,0.75,"Data for China added, June 10"
Asia,,2021-04-10,0.77,"Data for China added, June 10"
Asia,,2021-04-11,0.78,"Data for China added, June 10"
Asia,,2021-04-12,0.81,"Data for China added, June 10"
Asia,,2021-04-13,0.82,"Data for China added, June 10"
Asia,,2021-04-14,0.84,"Data for China added, June 10"
Asia,,2021-04-15,0.87,"Data for China added, June 10"
Asia,,2021-04-16,0.89,"Data for China added, June 10"
Asia,,2021-04-17,0.9,"Data for China added, June 10"
Asia,,2021-04-18,0.93,"Data for China added, June 10"
Asia,,2021-04-19,0.96,"Data for China added, June 10"
Asia,,2021-04-20,1.01,"Data for China added, June 10"
Asia,,2021-04-21,1.03,"Data for China added, June 10"
Asia,,2021-04-22,1.07,"Data for China added, June 10"
Asia,,2021-04-23,1.08,"Data for China added, June 10"
Asia,,2021-04-24,1.09,"Data for China added, June 10"
Asia,,2021-04-25,1.14,"Data for China added, June 10"
Asia,,2021-04-26,1.19,"Data for China added, June 10"
Asia,,2021-04-27,1.23,"Data for China added, June 10"
Asia,,2021-04-28,1.27,"Data for China added, June 10"
Asia,,2021-04-29,1.32,"Data for China added, June 10"
Asia,,2021-04-30,1.36,"Data for China added, June 10"
Asia,,2021-05-01,1.38,"Data for China added, June 10"
Asia,,2021-05-02,1.39,"Data for China added, June 10"
Asia,,2021-05-03,1.42,"Data for China added, June 10"
Asia,,2021-05-04,1.47,"Data for China added, June 10"
Asia,,2021-05-05,1.51,"Data for China added, June 10"
Asia,,2021-05-06,1.56,"Data for China added, June 10"
Asia,,2021-05-07,1.61,"Data for China added, June 10"
Asia,,2021-05-08,1.64,"Data for China added, June 10"
Asia,,2021-05-09,1.66,"Data for China added, June 10"
Asia,,2021-05-10,1.71,"Data for China added, June 10"
Asia,,2021-05-11,1.79,"Data for China added, June 10"
Asia,,2021-05-12,1.82,"Data for China added, June 10"
Asia,,2021-05-13,1.86,"Data for China added, June 10"
Asia,,2021-05-14,1.88,"Data for China added, June 10"
Asia,,2021-05-15,1.9,"Data for China added, June 10"
Asia,,2021-05-16,1.91,"Data for China added, June 10"
Asia,,2021-05-17,1.94,"Data for China added, June 10"
Asia,,2021-05-18,1.98,"Data for China added, June 10"
Asia,,2021-05-19,2,"Data for China added, June 10"
Asia,,2021-05-20,2.03,"Data for China added, June 10"
Asia,,2021-05-21,2.06,"Data for China added, June 10"
Asia,,2021-05-22,2.08,"Data for China added, June 10"
Asia,,2021-05-23,2.09,"Data for China added, June 10"
Asia,,2021-05-24,2.12,"Data for China added, June 10"
Asia,,2021-05-25,2.14,"Data for China added, June 10"
Asia,,2021-05-26,2.16,"Data for China added, June 10"
Asia,,2021-05-27,2.18,"Data for China added, June 10"
Asia,,2021-05-28,2.2,"Data for China added, June 10"
Asia,,2021-05-29,2.21,"Data for China added, June 10"
Asia,,2021-05-30,2.23,"Data for China added, June 10"
Asia,,2021-05-31,2.26,"Data for China added, June 10"
Asia,,2021-06-01,2.29,"Data for China added, June 10"
Asia,,2021-06-02,2.31,"Data for China added, June 10"
Asia,,2021-06-03,2.34,"Data for China added, June 10"
Asia,,2021-06-04,2.36,"Data for China added, June 10"
Asia,,2021-06-05,2.38,"Data for China added, June 10"
Asia,,2021-06-06,2.4,"Data for China added, June 10"
Asia,,2021-06-07,2.42,"Data for China added, June 10"
Asia,,2021-06-08,2.46,"Data for China added, June 10"
Asia,,2021-06-09,2.49,"Data for China added, June 10"
Asia,,2021-06-10,2.52,"Data for China added, June 10"
Asia,,2021-06-11,2.55,"Data for China added, June 10"
Asia,,2021-06-12,2.58,"Data for China added, June 10"
Asia,,2021-06-13,2.6,"Data for China added, June 10"
Asia,,2021-06-14,2.65,"Data for China added, June 10"
Asia,,2021-06-15,2.7,"Data for China added, June 10"
Asia,,2021-06-16,2.74,"Data for China added, June 10"
Asia,,2021-06-17,2.78,"Data for China added, June 10"
Asia,,2021-06-18,2.82,"Data for China added, June 10"
Asia,,2021-06-19,2.85,"Data for China added, June 10"
Asia,,2021-06-20,2.88,"Data for China added, June 10"
Asia,,2021-06-21,2.93,"Data for China added, June 10"
Asia,,2021-06-22,2.98,"Data for China added, June 10"
Asia,,2021-06-23,3.01,"Data for China added, June 10"
Asia,,2021-06-24,3.06,"Data for China added, June 10"
Asia,,2021-06-25,3.11,"Data for China added, June 10"
Asia,,2021-06-26,3.16,"Data for China added, June 10"
Asia,,2021-06-27,3.23,"Data for China added, June 10"
Asia,,2021-06-28,3.27,"Data for China added, June 10"
Asia,,2021-06-29,3.35,"Data for China added, June 10"
Asia,,2021-06-30,3.4,"Data for China added, June 10"
Asia,,2021-07-01,3.47,"Data for China added, June 10"
Asia,,2021-07-02,3.51,"Data for China added, June 10"
Asia,,2021-07-03,3.61,"Data for China added, June 10"
Asia,,2021-07-04,3.66,"Data for China added, June 10"
Asia,,2021-07-05,3.78,"Data for China added, June 10"
Asia,,2021-07-06,3.84,"Data for China added, June 10"
Asia,,2021-07-07,3.91,"Data for China added, June 10"
Asia,,2021-07-08,4.03,"Data for China added, June 10"
Asia,,2021-07-09,4.07,"Data for China added, June 10"
Asia,,2021-07-10,4.17,"Data for China added, June 10"
Asia,,2021-07-11,4.21,"Data for China added, June 10"
Asia,,2021-07-12,4.29,"Data for China added, June 10"
Asia,,2021-07-13,4.38,"Data for China added, June 10"
Asia,,2021-07-14,4.48,"Data for China added, June 10"
Asia,,2021-07-15,4.58,"Data for China added, June 10"
Asia,,2021-07-16,4.67,"Data for China added, June 10"
Asia,,2021-07-17,4.75,"Data for China added, June 10"
Asia,,2021-07-18,4.79,"Data for China added, June 10"
Asia,,2021-07-19,4.89,"Data for China added, June 10"
Asia,,2021-07-20,4.96,"Data for China added, June 10"
Asia,,2021-07-21,5.03,"Data for China added, June 10"
Asia,,2021-07-22,5.12,"Data for China added, June 10"
Asia,,2021-07-23,5.2,"Data for China added, June 10"
Asia,,2021-07-24,5.28,"Data for China added, June 10"
Asia,,2021-07-25,5.37,"Data for China added, June 10"
Asia,,2021-07-26,5.52,"Data for China added, June 10"
Asia,,2021-07-27,5.63,"Data for China added, June 10"
Asia,,2021-07-28,5.72,"Data for China added, June 10"
Asia,,2021-07-29,5.87,"Data for China added, June 10"
Asia,,2021-07-30,5.97,"Data for China added, June 10"
Asia,,2021-07-31,6.03,"Data for China added, June 10"
Asia,,2021-08-01,6.12,"Data for China added, June 10"
Asia,,2021-08-02,6.21,"Data for China added, June 10"
Asia,,2021-08-03,6.35,"Data for China added, June 10"
Asia,,2021-08-04,6.45,"Data for China added, June 10"
Asia,,2021-08-05,6.54,"Data for China added, June 10"
Asia,,2021-08-06,6.62,"Data for China added, June 10"
Asia,,2021-08-07,6.69,"Data for China added, June 10"
Asia,,2021-08-08,6.76,"Data for China added, June 10"
Asia,,2021-08-09,7.02,"Data for China added, June 10"
Asia,,2021-08-10,7.16,"Data for China added, June 10"
Asia,,2021-08-11,7.28,"Data for China added, June 10"
Asia,,2021-08-12,24,"Data for China added, June 10"
Asia,,2021-08-13,24.11,"Data for China added, June 10"
Asia,,2021-08-14,24.2,"Data for China added, June 10"
Asia,,2021-08-15,24.29,"Data for China added, June 10"
Asia,,2021-08-16,24.4,"Data for China added, June 10"
Asia,,2021-08-17,24.54,"Data for China added, June 10"
Asia,,2021-08-18,24.64,"Data for China added, June 10"
Asia,,2021-08-19,24.74,"Data for China added, June 10"
Asia,,2021-08-20,24.88,"Data for China added, June 10"
Asia,,2021-08-21,24.96,"Data for China added, June 10"
Asia,,2021-08-22,25.06,"Data for China added, June 10"
Asia,,2021-08-23,25.14,"Data for China added, June 10"
Asia,,2021-08-24,25.34,"Data for China added, June 10"
Asia,,2021-08-25,25.46,"Data for China added, June 10"
Asia,,2021-08-26,28.01,"Data for China added, June 10"
Asia,,2021-08-27,28.14,"Data for China added, June 10"
Asia,,2021-08-28,28.25,"Data for China added, June 10"
Asia,,2021-08-29,28.5,"Data for China added, June 10"
Asia,,2021-08-30,28.63,"Data for China added, June 10"
Asia,,2021-08-31,28.8,"Data for China added, June 10"
Asia,,2021-09-01,28.99,"Data for China added, June 10"
Asia,,2021-09-02,29.13,"Data for China added, June 10"
Asia,,2021-09-03,29.24,"Data for China added, June 10"
Asia,,2021-09-04,29.31,"Data for China added, June 10"
Asia,,2021-09-05,29.47,"Data for China added, June 10"
Asia,,2021-09-06,31.31,"Data for China added, June 10"
Asia,,2021-09-07,31.48,"Data for China added, June 10"
Asia,,2021-09-08,31.75,"Data for China added, June 10"
Asia,,2021-09-09,31.96,"Data for China added, June 10"
Asia,,2021-09-10,32.04,"Data for China added, June 10"
Asia,,2021-09-11,32.22,"Data for China added, June 10"
Asia,,2021-09-12,32.42,"Data for China added, June 10"
Asia,,2021-09-13,32.59,"Data for China added, June 10"
Asia,,2021-09-14,32.7,"Data for China added, June 10"
Asia,,2021-09-15,33.76,"Data for China added, June 10"
Asia,,2021-09-16,33.94,"Data for China added, June 10"
Asia,,2021-09-17,34.08,"Data for China added, June 10"
Asia,,2021-09-18,34.54,"Data for China added, June 10"
Asia,,2021-09-19,34.68,"Data for China added, June 10"
Asia,,2021-09-20,34.84,"Data for China added, June 10"
Asia,,2021-09-21,35.01,"Data for China added, June 10"
Asia,,2021-09-22,35.13,"Data for China added, June 10"
Asia,,2021-09-23,35.31,"Data for China added, June 10"
Asia,,2021-09-24,35.46,"Data for China added, June 10"
Asia,,2021-09-25,35.56,"Data for China added, June 10"
Asia,,2021-09-26,35.69,"Data for China added, June 10"
Asia,,2021-09-27,35.97,"Data for China added, June 10"
Asia,,2021-09-28,36.65,"Data for China added, June 10"
Asia,,2021-09-29,36.8,"Data for China added, June 10"
Asia,,2021-09-30,36.98,"Data for China added, June 10"
Asia,,2021-10-01,37.11,"Data for China added, June 10"
Asia,,2021-10-02,37.23,"Data for China added, June 10"
Asia,,2021-10-03,37.39,"Data for China added, June 10"
Asia,,2021-10-04,37.57,"Data for China added, June 10"
Asia,,2021-10-05,37.86,"Data for China added, June 10"
Asia,,2021-10-06,38,"Data for China added, June 10"
Asia,,2021-10-07,38.14,"Data for China added, June 10"
Asia,,2021-10-08,38.33,"Data for China added, June 10"
Asia,,2021-10-09,38.45,"Data for China added, June 10"
Asia,,2021-10-10,38.64,"Data for China added, June 10"
Asia,,2021-10-11,38.77,"Data for China added, June 10"
Australia,AUS,2021-05-23,1.61,
Australia,AUS,2021-05-24,1.63,
Australia,AUS,2021-05-25,1.83,
Australia,AUS,2021-05-26,1.87,
Australia,AUS,2021-05-27,1.91,
Australia,AUS,2021-05-28,1.92,
Australia,AUS,2021-05-29,1.93,
Australia,AUS,2021-05-30,1.94,
Australia,AUS,2021-05-31,1.95,
Australia,AUS,2021-06-01,2.1,
Australia,AUS,2021-06-02,2.13,
Australia,AUS,2021-06-03,2.16,
Australia,AUS,2021-06-04,2.19,
Australia,AUS,2021-06-05,2.2,
Australia,AUS,2021-06-06,2.23,
Australia,AUS,2021-06-07,2.46,
Australia,AUS,2021-06-08,2.52,
Australia,AUS,2021-06-09,2.55,
Australia,AUS,2021-06-10,2.59,
Australia,AUS,2021-06-11,2.65,
Australia,AUS,2021-06-12,2.69,
Australia,AUS,2021-06-13,2.69,
Australia,AUS,2021-06-14,2.71,
Australia,AUS,2021-06-15,3.02,
Australia,AUS,2021-06-16,3.1,
Australia,AUS,2021-06-17,3.18,
Australia,AUS,2021-06-21,4.22,
Australia,AUS,2021-06-22,4.32,
Australia,AUS,2021-06-23,4.38,
Australia,AUS,2021-06-24,4.54,
Australia,AUS,2021-06-28,5.73,
Australia,AUS,2021-06-29,5.82,
Australia,AUS,2021-07-01,6.69,
Australia,AUS,2021-07-02,7.01,
Australia,AUS,2021-07-03,7.2,
Australia,AUS,2021-07-04,7.28,
Australia,AUS,2021-07-05,7.54,
Australia,AUS,2021-07-06,7.85,
Australia,AUS,2021-07-07,8.14,
Australia,AUS,2021-07-08,8.45,
Australia,AUS,2021-07-09,8.74,
Australia,AUS,2021-07-10,8.93,
Australia,AUS,2021-07-11,9.02,
Australia,AUS,2021-07-12,9.31,
Australia,AUS,2021-07-13,9.65,
Australia,AUS,2021-07-14,10,
Australia,AUS,2021-07-15,10.35,
Australia,AUS,2021-07-16,10.68,
Australia,AUS,2021-07-17,10.86,
Australia,AUS,2021-07-18,10.97,
Australia,AUS,2021-07-19,11.27,
Australia,AUS,2021-07-20,11.61,
Australia,AUS,2021-07-21,11.98,
Australia,AUS,2021-07-22,12.34,
Australia,AUS,2021-07-23,12.69,
Australia,AUS,2021-07-24,12.9,
Australia,AUS,2021-07-25,13.02,
Australia,AUS,2021-07-26,13.36,
Australia,AUS,2021-07-27,13.74,
Australia,AUS,2021-07-28,14.18,
Australia,AUS,2021-07-29,14.59,
Australia,AUS,2021-07-30,14.99,
Australia,AUS,2021-07-31,15.23,
Australia,AUS,2021-08-01,15.37,
Australia,AUS,2021-08-02,15.75,
Australia,AUS,2021-08-03,16.19,
